Label;year
W172049197;2002
W2016475805;2009
W2139245602;2003
W2140095217;2000
W2140220992;1999
W2733320336;1998
W32873110;['']
W1552224125;1976
W1496179761;2015
W640262542;1998
W1984500746;2015
W1588186616;1985
W2019441444;1998
W2118253008;2009
W2081834569;2003
W2784197038;2017
W1974608557;2010
W2919868357;2018
W1968401389;2011
W2109017487;2013
W2953503602;2018
W2005836900;1996
W2012810886;2008
W2039203501;2005
W2058773982;2013
W2103875535;1997
W2182556869;2016
W2318629777;2014
W2323923331;2013
W2416054517;2004
W2497398553;2017
W2531887538;2017
W2580022667;2016
W4239526296;2018
W4243561164;2011
W4251236469;2005
W3011935540;2019
W148045155;['']
W1524376387;2005
W2050269059;2013
W2755213900;2017
W2966575314;2013
W4214865061;2022
W622479833;2008
W1621061639;2015
W1991297443;2001
W2102781232;2015
W2128051343;2014
W2161085680;2013
W2180204866;2015
W2183619619;2007
W2258564192;2016
W2272264580;2012
W2323366549;2016
W2613203315;2017
W2619284668;2017
W2620373911;2017
W2803959895;2018
W2810388745;2012
W2810474152;2004
W2810611215;2015
W2810727170;2017
W2810881981;2013
W2810938560;2017
W2811128640;2008
W2811368165;2014
W2890561409;2001
W2908612076;2019
W2974546103;2020
W3003213339;2020
W3036516261;2021
W3119288260;2021
W2267754083;2016
W1504428983;2011
W1930013869;2015
W393874675;2002
W2161702425;2011
W2059824177;2010
W2047405957;1992
W2059501554;2006
W4301419569;2007
W2094450907;2011
W106145191;1998
W1798463614;2007
W1972889598;2004
W1980740349;2000
W2004245445;2009
W2012132176;2005
W2034486296;2006
W2047610942;2003
W2054324774;1983
W2058373465;2006
W2100056270;2002
W2102707291;2009
W2134952589;2011
W2143099336;2000
W2151798054;2005
W2099268698;2011
W205682171;2009
W1927426106;2004
W1940388343;2000
W1982405425;1993
W1986939664;2007
W2007746388;1988
W2013423390;2010
W2016942545;1995
W2045078715;2000
W2067717061;1996
W2077269086;2006
W2098099798;2006
W2128867078;2005
W2132738632;2004
W2137134149;1997
W2190379738;1999
W2317870085;2009
W2111267749;2010
W2150037507;2006
W2185696440;2009
W2188066855;2013
W1556406761;2006
W1563238649;2012
W1977807284;2008
W1978764027;2008
W1994822075;2012
W2019252190;2003
W2029169184;2011
W2058922493;2003
W2061600759;2011
W2071734374;2009
W2080867281;2012
W2091123580;2008
W2097419323;2008
W2097600928;2012
W2107097212;2003
W2130680198;2010
W2131372020;2005
W2132915103;2011
W2135767137;2012
W2147744005;2010
W2161986527;2006
W2164266817;2008
W2321543291;2011
W2323770891;2005
W2886127422;['']
W2886681127;['']
W2887050674;['']
W229638965;2012
W20484159;2001
W52899264;2002
W1512309572;2006
W2538481647;2007
W2325225038;2010
W2165377740;2002
W2724472983;2020
W2402525802;2007
W145183451;1998
W228824824;2005
W308449784;2002
W2163123681;2000
W2410885726;2016
W17152308;2001
W153548179;2002
W158255401;2007
W220866515;2015
W1541069485;2013
W1577273979;2014
W1982652776;2003
W2024161235;2009
W2033905296;1990
W2042841999;2008
W2050895772;2008
W2066138931;2005
W2066921384;2003
W2103900870;2001
W2117935977;2002
W2124741698;2003
W2127712065;2007
W2141054454;2002
W2156093386;2000
W2260563388;2010
W2465552139;2014
W2010565869;2013
W2074428562;2013
W2550283836;2012
W1492011438;1971
W2245026570;2010
W2281397504;2005
W2341643053;['']
W2558044338;2016
W2014624375;2004
W2187110694;2020
W259826052;2001
W263141370;2000
W2028532322;1999
W2728752255;2005
W1990751746;2003
W2469005160;2003
W1968367610;1997
W2792046678;2015
W3016687935;1999
W2800256155;2016
W177995094;2000
W2033535453;2007
W2623382098;2017
W3033869536;2020
W2106146335;2013
W2121815958;2007
W2186570975;2015
W2584687795;2020
W2616880012;2017
W3016090218;2019
W3099396200;2019
W3110541794;2021
W1914912661;2014
W1978190800;2014
W1988405072;2015
W2014346531;2014
W2018570802;1992
W2037053096;2004
W2044652510;2011
W2055906403;2013
W2058337335;2015
W2058910259;2014
W2078501650;2014
W2078915510;1984
W2088863995;1994
W2158147852;2015
W2283345519;2016
W2286177576;2015
W2314429052;2016
W2517588118;2017
W2546204404;2017
W2556010165;2016
W2581789930;2019
W2595333087;2017
W2599480943;2017
W2608895243;2016
W2761265958;2017
W2761442215;2017
W2770960071;2018
W2807735985;2018
W2886467250;2018
W2912542009;2019
W3016894155;2020
W4248768289;2013
W4254255347;2011
W3212534179;2021
W884650706;2014
W1701740205;2017
W2513780624;2017
W2597940383;2016
W2611069435;2017
W2913589238;2019
W2943536078;2019
W2962818475;2019
W3011752407;2019
W3030528496;2020
W3215029363;2020
W4200267471;2021
W1963822947;2004
W1978776355;2012
W1997504820;2009
W2000095106;2008
W2000579108;2006
W2003514318;2006
W2013153586;2014
W2019349778;2011
W2037352233;2008
W2042645002;2014
W2042921627;2007
W2077117932;2005
W2082513867;2010
W2133448458;2009
W2146064840;2005
W2155411291;2004
W2274250817;2017
W2295833649;2017
W2479578231;2003
W2578723792;2016
W2752573630;2018
W2803353609;2006
W2892679561;2020
W2942991187;2019
W2946217745;2021
W3005922495;2020
W3022652145;2001
W3041659606;2021
W3080438548;2021
W4237586325;2014
W4281262327;2022
W1970292254;1998
W1975128062;2014
W1991143161;2007
W2036118997;2004
W2039960108;2009
W2070692606;2013
W2089830384;2008
W2103824208;2014
W2141549094;2002
W2155061082;1997
W2594951734;2009
W2909700105;2013
W2912512355;2016
W2937170098;2019
W3120251980;2020
W3121074900;2020
W4234720005;2007
W4309376389;2023
W1976777121;2008
W1996504237;2012
W2040424559;2009
W2046100017;2012
W2052967265;2006
W2070199886;2003
W2123948829;2009
W2126180793;2013
W2134753286;2010
W2160495116;2006
W2162208505;2000
W2227303587;2016
W2323577321;2016
W2766279980;2017
W2914246513;2021
W3034311060;2020
W3117000780;2020
W3166861619;2021
W3217067632;2022
W4323527249;2023
W2039709357;1977
W2158447922;2004
W2162726251;2014
W2622304089;2016
W2766107883;2017
W2888688878;2019
W2998317646;2019
W3157580619;2021
W4323647211;2023
W2486258712;2008
W2773747016;2017
W2899163127;2018
W3133537069;2021
W3141035393;2021
W3149380108;2021
W3170488308;2021
W4214577127;2022
W985500811;2015
W970045334;2006
W1537001026;2004
W1691651323;2014
W1832552883;2009
W1999734738;2013
W2132602530;2009
W2153826577;2005
W150838572;2013
W615358897;2000
W1518071051;2002
W1516174471;1999
W1988785847;1997
W2166177425;1999
W1520058245;2014
W83049867;2012
W1529323856;2008
W1588754087;2009
W2022446763;2010
W2054714329;2010
W1530222743;2020
W2031838673;2007
W91212511;2000
W150696163;1993
W181952862;1995
W1512196126;1998
W1580953959;1994
W1604080575;2009
W2017194195;1999
W2041616594;1999
W2071108827;1981
W2093328389;1999
W2167055443;1991
W2737497974;1996
W2782878764;1990
W3214833809;1990
W2115207384;2005
W7987778;1996
W1877540009;1996
W1985347360;1994
W1993900335;1999
W1999488014;2002
W2022482032;1991
W2091675326;2003
W2101485874;2001
W2107292138;1999
W2109530700;1998
W2112492327;1996
W2119664861;2000
W2123520821;2001
W2133522142;1993
W1900422729;2013
W2097000295;2000
W2923987460;2019
W1981712955;2001
W1983393823;2012
W2026434195;1996
W2029057170;1997
W2032299817;2004
W2055682710;1994
W2058759022;1996
W2064356149;2003
W2093309687;2011
W2094413695;2003
W2102916105;1999
W1751769270;1991
W2794122652;2018
W1754146303;2015
W1978879564;2009
W2019150472;2014
W2022593634;2013
W2064206719;2015
W3034355778;2008
W4205787812;2022
W1984002700;2009
W1994283483;2015
W2011859205;2003
W2014507380;2009
W2039140196;2012
W2078035855;2016
W2167454379;2011
W2462189893;2016
W2774779278;2018
W2801833365;2018
W2905976790;2018
W2929714488;2019
W2942640064;2019
W2965670474;2020
W3003274585;2020
W3120764366;2020
W614439261;2015
W752655650;2009
W1041173458;2016
W1485025309;2010
W1835949180;2012
W2006937117;2013
W2015276123;2010
W2040614449;2014
W2097860222;2010
W2108242912;2013
W2119170019;2009
W2120014603;2013
W2124374789;2012
W2141453725;2010
W2167136041;2009
W2173842329;2016
W2182632657;2011
W2273561824;2016
W2285724585;2015
W2800988510;2018
W2993782480;2013
W1694815860;2008
W75115365;1981
W247950227;1996
W283527856;1987
W584509096;1997
W639639728;1991
W1513351909;1997
W1540206427;1989
W1970656073;1989
W2069323980;1986
W2073552692;1995
W2080897936;1996
W2130729292;1984
W3001719955;1999
W4210589432;2021
W145842672;2012
W1989713109;2006
W1990417079;2001
W1996079187;2011
W2026624742;2013
W2030626308;2012
W2046039483;2014
W2080795690;2009
W2086576375;2013
W2088344330;2005
W2118137218;2011
W2129420556;2011
W2147469055;2011
W2161438006;2009
W2167578762;2014
W2171497835;2009
W2191786378;2015
W2408816684;2016
W2481520347;2015
W2521922187;2016
W2604359433;2017
W2769936964;2017
W2781699681;2018
W2919285825;2019
W2921365721;2019
W2980900124;2020
W2999560939;2020
W3005230427;2020
W3017145355;2020
W4240134917;2017
W1534119671;2013
W34795859;2013
W50038523;2013
W57859186;2012
W116122021;2013
W162663231;2012
W170486406;2013
W373234481;2012
W807191293;2012
W1512763606;2011
W1525173560;2013
W1563712195;2002
W1604387126;2012
W1975846058;2008
W1991207463;2009
W1994774493;2003
W2004573427;2011
W2004994161;2003
W2019522918;2008
W2057082689;2003
W2057898482;2013
W2065482648;2008
W2079381731;2003
W2103886155;2006
W2116262554;2009
W2128219013;2012
W2131142419;2013
W2134367668;2008
W2139170927;2006
W2169062814;2007
W2274208520;2012
W2099450626;2006
W1608635491;2018
W2273214760;2005
W2142813993;2011
W1505099540;2004
W1595827702;2008
W2198067682;2015
W29089559;2005
W30735105;1989
W61115805;2002
W86782274;2004
W91415233;2005
W110169157;2006
W129402667;2011
W223787263;2011
W240075111;2011
W572663842;1998
W574598211;1975
W646328982;1990
W650404628;1975
W651485414;1986
W745199605;2006
W1481332123;2005
W1482367153;2004
W1483254225;1998
W1487931991;1998
W1488298987;2012
W1489692447;2004
W1498723350;2010
W1500172604;1990
W1501666261;1975
W1505225983;2011
W1507692663;2010
W1508400329;1993
W1511530227;2014
W1516872388;1996
W1517084131;1985
W1546458080;2001
W1550641647;1971
W1551514486;1997
W1561036505;2011
W1564559121;2010
W1566176727;2011
W1575920512;2002
W1578129690;2002
W1580973366;1992
W1581710858;2015
W1585427407;2000
W1585660024;2010
W1588653713;2007
W1590654888;1999
W1599366360;1999
W1605824561;2006
W1801360997;2002
W1867414364;2002
W1892717437;2004
W1897371020;2009
W1964157644;2003
W1965485930;2011
W1968715491;2009
W1971880116;1982
W1977420962;1996
W1979572581;2021
W1982366251;2007
W1984087083;2005
W1984744432;2013
W1984821044;2005
W1990248849;2005
W1990328197;2006
W1992984501;2014
W1995953519;1999
W1999949336;2014
W2000016713;2010
W2002586857;1999
W2006141708;1998
W2010810951;2003
W2012029233;2003
W2014624785;2000
W2019190898;1996
W2021963211;2010
W2028607602;2011
W2031112152;1994
W2032805415;2013
W2042465250;2007
W2042647224;2010
W2044198198;2012
W2044858486;2011
W2052067803;2012
W2058986516;2011
W2060296188;2009
W2062473436;2010
W2065066121;2009
W2066288785;2004
W2066454790;2009
W2069478028;2003
W2076745924;2014
W2081208052;1995
W2085028749;2015
W2086732181;1996
W2093030710;1997
W2099209835;2007
W2104948087;2007
W2108893200;2008
W2109013680;2011
W2110304001;2001
W2113399208;2000
W2114198360;2003
W2115635458;2002
W2116720807;1991
W2117424585;2013
W2122956520;2006
W2124318418;1990
W2130282932;2004
W2133639985;2011
W2142293578;2014
W2145622208;2011
W2146133712;2005
W2151236657;2004
W2188397767;['']
W2203122942;2004
W2230910126;2016
W2247336511;2004
W2254939331;2000
W2254981111;2011
W2269685530;2020
W2321867925;1999
W2395436366;2001
W2471190892;2011
W2569752709;['']
W2596076238;1996
W2724127191;1999
W2746371326;2009
W2796508814;1997
W2799177673;2004
W2809494451;2007
W2910991198;2002
W2996664921;1990
W3122106203;2014
W3147922491;2001
W1535303233;2010
W1136311418;2008
W1199763791;2000
W1832295215;2008
W1539179816;2010
W428354147;1995
W1514131547;2005
W1543102075;2014
W1552116675;2004
W1551475306;2012
W2599600652;2007
W2076775398;2008
W2066629752;2013
W81078053;2000
W125129600;1996
W245573843;2009
W602783909;2013
W1519221851;2003
W1569102739;2008
W1569673743;2000
W1598741880;1993
W1603179662;2002
W1678084289;2000
W1781686546;2001
W1970285267;2001
W1978000577;2010
W1985545720;2006
W1999559349;2004
W2015599431;2000
W2043943489;2002
W2063626674;2002
W2069412921;2004
W2093939110;1995
W2094198922;2004
W2095021093;2008
W2116258187;2006
W2117235457;2006
W2124946239;2002
W2142064267;2013
W2159660937;2010
W2159903956;2013
W2161206901;1999
W2171226498;2007
W2171797548;2007
W2177109908;2002
W2485853144;2000
W2488028609;2006
W2804821514;2010
W2896691060;2012
W2955403503;2005
W2994513321;2009
W2047639832;2013
W219806932;2008
W621595934;2001
W862496648;1992
W1498557474;2008
W1513459127;1994
W1532355959;2002
W1714723801;1994
W2001767659;2011
W2029405428;2005
W2101781134;2011
W2119410612;1998
W2151920968;2005
W2157123273;2009
W2163751055;2003
W2231319707;2002
W2290143159;['']
W2329395632;1968
W2966704272;2009
W2058851059;2009
W2134817291;2009
W2144892090;2007
W2068853801;1988
W1498087180;1994
W2102775094;1997
W2116736830;1991
W2093929189;2008
W2039598066;2006
W1573529204;2000
W2116612826;2006
W1569211658;2013
W2014858765;1999
W3034286771;2001
W2106457582;2010
W2089031298;2012
W2547190094;2016
W2013773183;2004
W2126026019;1992
W1553147342;1987
W2040529371;2006
W4945974;2012
W2108585336;2011
W649593259;2003
W2145469418;2012
W2226757821;2016
W63505808;1995
W83424709;1999
W86816622;1990
W123212404;2007
W126949158;1990
W132726551;2005
W195356320;2011
W217377412;2002
W321455178;2006
W322119988;1995
W565844823;2009
W615765542;2009
W640309490;2003
W656714046;2005
W1498046090;1999
W1498193988;1989
W1516338028;1984
W1528622076;1990
W1551504007;1997
W1569602120;1990
W1585758762;2009
W1589630102;1999
W1597343176;2008
W1668767679;2009
W1918491022;1959
W1985852959;1996
W2031513162;1996
W2040910543;2007
W2053353600;1966
W2053518581;2005
W2057219212;2010
W2063513444;1954
W2066477676;2005
W2069770124;1984
W2084660174;2011
W2090300396;2001
W2099586777;2001
W2109874861;2001
W2117362154;2010
W2128398900;1982
W2129697971;2009
W2130158437;2008
W2136499432;2000
W2152778292;1998
W2167269572;1997
W2280434767;2014
W2334447282;1942
W2486362901;1998
W2498737159;2014
W2613468324;2014
W3000392280;2004
W2969258816;2019
W617869886;1897
W1500077127;2009
W1897107190;2008
W2077326224;2014
W2101808917;2004
W2108073200;2010
W2610317952;2016
W146841156;2010
W15857575;2004
W24127969;2000
W122411031;1998
W165864091;2005
W1536556412;2002
W1552886267;2006
W1887813563;1999
W2003470657;2001
W2045341770;2001
W2079997091;1994
W2107374008;2004
W2151357410;2000
W2268271217;2009
W3098239663;2020
W293757876;2009
W365826864;1998
W1881874970;2014
W2266349236;2013
W2513784843;2016
W2559564341;2016
W2736187683;2017
W2760724579;2017
W3048537813;2020
W3200656102;2018
W2017810225;2005
W2125697478;2006
W2791148821;2018
W2085067988;2012
W1662075450;2002
W369886720;2002
W2164412552;2003
W2345447424;2016
W1589478382;1995
W1964311487;2005
W1977531244;2006
W2124690189;2010
W2343159509;1998
W2480226185;2011
W3082479689;2015
W2090299671;1910
W614135969;2006
W2739098987;2017
W4205506063;2022
W1969598650;2008
W2093668789;2009
W2117560115;2015
W2293022546;2016
W2336519948;2017
W2564229928;2016
W2891162297;2019
W2921287056;2018
W2972776338;2019
W3025585826;2020
W3033969772;2020
W3048845854;2020
W3152197755;2021
W3175333642;2020
W4239238458;2015
W60641197;2013
W1974313295;1999
W2113118694;2005
W2153665437;2005
W4242402237;2003
W1516513514;2011
W2914580022;2012
W194314649;1981
W391474962;1998
W2037802710;1979
W1754306792;1991
W80405585;2006
W101877300;1997
W127042465;2005
W138721623;2005
W225850621;1996
W236694448;2001
W320929745;2006
W560965312;2015
W564304069;2008
W633575005;1998
W637083168;1989
W1480961302;2000
W1507004422;2007
W1521056252;1985
W1527097102;1973
W1528248646;1999
W1546320319;2008
W1547793301;1988
W1575423550;2010
W1585711839;2009
W1684809301;1996
W1825027681;1998
W1988811491;1987
W2004958366;1983
W2009926152;2008
W2010978560;1992
W2011370832;2009
W2017087186;1977
W2026528966;2008
W2033981916;2000
W2035915127;2001
W2041894816;1995
W2044607673;2003
W2047368523;1983
W2049841428;1988
W2050533287;2007
W2053664094;2007
W2058915113;1990
W2081328263;1990
W2083771381;1989
W2092764822;1988
W2114684950;2008
W2116851908;1998
W2117912030;2004
W2124055790;2008
W2145452969;1991
W2159401492;2014
W2165220985;2011
W2166536556;2002
W2167783698;2009
W2169024360;2008
W2169031180;2003
W2341945766;2012
W2431638098;2006
W2617444599;2008
W2919281286;2007
W2989196889;1955
W2992157217;1992
W3012231521;2013
W2219816664;2015
W2298995544;2012
W2274470578;2015
W2120341403;2010
W2135814321;2002
W2894376986;2018
W1990257614;2012
W2008080317;2005
W2072456077;2011
W2116601352;2014
W2132644490;2015
W2159608405;2015
W2163409206;2015
W2345465086;2016
W1936558954;2015
W2300045688;2001
W2131156349;2000
W10405414;1998
W109679106;1998
W1498686697;1994
W2953708278;2019
W2625587698;2017
W2785888512;2018
W2985768492;2019
W2154566288;2010
W2156687083;2011
W2280816102;2014
W2478296142;2016
W2407024603;2014
W2607200162;2017
W20289581;2008
W45248727;2010
W105532871;2008
W572287127;2007
W606235733;2011
W1490424363;2011
W1541046134;1997
W1548632059;1995
W1561578302;1994
W1566751743;1996
W1573210768;1974
W1851208707;2012
W1852945827;2012
W1953181926;2012
W1967370306;1995
W1971125148;2013
W1999578003;1989
W2006468167;1989
W2043238404;2009
W2044976986;2005
W2050704273;2006
W2051627463;1980
W2053064148;1977
W2057563009;1983
W2067094596;1983
W2071282324;1995
W2072751739;2012
W2074041075;2012
W2080238789;1985
W2086791181;2014
W2113041363;2011
W2122074664;2004
W2129122241;2008
W2130527146;2000
W2131797589;2006
W2138064951;2002
W2153729852;1969
W2255487337;['']
W2607201076;2005
W2105657688;2006
W2059767950;2006
W2743677125;2017
W1547116224;2012
W2024173066;2013
W2117298728;2012
W2775936021;2017
W2053171517;1984
W2171801337;2010
W1926562530;2009
W1996872743;2008
W2005850034;2007
W2043243775;1999
W2063823657;2004
W2110910804;2008
W2128264152;2006
W2131402323;2008
W2148957285;2010
W2149799459;2008
W2564607353;2008
W2994109212;2008
W2303733826;2013
W1993668079;2008
W2004313813;2000
W2008021649;2005
W2028197243;2006
W2028998951;1997
W2051521831;2001
W2054190215;2012
W2072793525;2007
W2080199890;2010
W2102009834;2005
W2122838852;2004
W2125448561;2007
W2130252809;2002
W2500685823;2005
W4232570110;2010
W4300950100;2014
W2906865219;2018
W1602304209;2001
W1972026090;2013
W1987469676;2011
W2047147843;2006
W2083878327;2003
W2084902669;2011
W2099135712;2012
W2099556653;2007
W2107697055;2006
W2111936425;2005
W2121412398;2012
W2151419893;2011
W2154516638;2013
W2578737298;2015
W2733981320;1982
W2993676402;2012
W329875013;1996
W1841456272;2015
W144787422;2009
W122064629;2009
W1489705823;2003
W1550393568;2003
W1568575378;2008
W2055693032;2006
W2158464137;2002
W2330077041;2005
W62042437;2000
W110049759;2007
W197265941;2002
W211505760;2001
W285657008;2002
W574450381;1985
W590771534;2007
W606573291;2002
